paper_id,conference,analysis_stratum,sample_cohort,module,paragraph_index,atom_position,move,estimated_words
iclr-2026-0e6979a1fd18,ICLR,oral,foundation_200,method,18,1,connect_to_experiment,100
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,1,1,context,197
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,1,2,problem,197
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,1,3,failure_of_prior_work,197
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,2,1,context,225
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,2,2,problem,225
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,3,1,failure_of_prior_work,101
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,4,1,missing_insight,103
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,5,1,method_preview,93
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,6,1,core_idea,180
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,6,2,contribution_list,180
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,7,1,result_preview,80
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,introduction,8,1,scope_boundary,72
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,1,1,taxonomy,143
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,1,2,nearest_neighbor_contrast,143
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,1,3,gap_creation,143
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,2,1,credit_or_foundation,123
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,2,2,limitation_of_prior,123
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,2,3,gap_creation,123
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,3,1,taxonomy,154
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,3,2,nearest_neighbor_contrast,154
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,3,3,positioning_only,154
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,related_work,3,4,scope_boundary,154
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,1,1,setup_notation,37
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,1,2,state_problem,37
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,2,1,define_component,220
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,2,2,explain_mechanism,220
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,3,1,define_component,110
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,3,2,connect_to_experiment,110
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,4,1,define_component,88
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,4,2,explain_mechanism,88
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,5,1,define_component,95
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,5,2,connect_to_experiment,95
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,6,1,give_intuition,126
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,6,2,state_problem,126
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,7,1,define_component,116
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,7,2,explain_mechanism,116
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,8,1,setup_notation,130
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,8,2,instantiate_algorithm,130
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,9,1,define_component,175
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,9,2,explain_mechanism,175
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,10,1,connect_to_prediction,168
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,10,2,connect_to_experiment,168
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,11,1,define_component,85
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,11,2,state_problem,85
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,12,1,state_problem,102
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,12,2,method_preview,102
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,13,1,define_component,130
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,13,2,explain_mechanism,130
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,14,1,define_component,90
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,14,2,give_intuition,90
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,15,1,define_component,122
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,15,2,explain_mechanism,122
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,16,1,define_component,120
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,16,2,connect_to_prediction,120
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,17,1,define_component,105
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,17,2,connect_to_experiment,105
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,18,1,instantiate_algorithm,121
iclr-2026-e87e18e18569,ICLR,oral,foundation_200,method,18,2,connect_to_experiment,121
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,1,1,context,145
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,1,2,problem,145
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,2,1,context,185
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,2,2,credit_or_foundation,185
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,3,1,failure_of_prior_work,75
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,4,1,failure_of_prior_work,125
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,4,2,gap_creation,125
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,5,1,missing_insight,130
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,6,1,core_idea,108
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,6,2,method_preview,108
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,7,1,contribution_list,42
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,8,1,contribution_list,38
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,introduction,9,1,contribution_list,39
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,1,1,credit_or_foundation,185
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,1,2,taxonomy,185
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,2,1,credit_or_foundation,245
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,2,2,nearest_neighbor_contrast,245
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,3,1,problem,105
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,3,2,limitation_of_prior,105
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,4,1,taxonomy,115
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,4,2,gap_creation,115
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,5,1,limitation_of_prior,125
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,5,2,gap_creation,125
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,related_work,6,1,nearest_neighbor_contrast,85
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,1,1,setup_notation,120
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,2,1,derive,90
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,3,1,derive,170
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,3,2,contrast_alternative,170
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,4,1,state_problem,150
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,5,1,state_problem,115
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,5,2,define_component,115
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,6,1,derive,115
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,7,1,derive,105
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,7,2,connect_to_prediction,105
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,8,1,define_component,170
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,8,2,explain_mechanism,170
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,9,1,derive,80
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,9,2,connect_to_experiment,80
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,10,1,define_component,150
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,10,2,give_intuition,150
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,11,1,connect_to_prediction,80
iclr-2026-9f44d179b34e,ICLR,oral,foundation_200,method,11,2,contrast_alternative,80
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,1,1,context,50
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,1,2,将训练数据、模型规模和计算量的联合扩展视为 generalization bottleneck 的核心背景；下一段把背景落到可优化对象。,50
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,2,1,problem,143
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,2,2,给出带 ℓ2 weight decay 的两层 ERM（式 (1)），明确 W、a、激活函数和目标是 ERM minimizer 的 excess risk；下一段指出既有理论边界。,143
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,3,1,failure_of_prior_work,138
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,3,2,指出 scaling-law 理解主要停留在 random-features/kernel 的 lazy regime；问题转为 genuine feature learning。,138
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,4,1,method_preview,280
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,4,2,建立 teacher–student 生成式设定（式 (2)）和 excess-risk 目标（式 (3)），随后限定两类可精确分析的浅层网络。,280
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,5,1,core_idea,330
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,5,2,先把 diagonal network 映射为 LASSO（式 (4)-(5)），再把 quadratic network 映射为 PSD nuclear-norm matrix sensing（式 (6)-(7)）；AMP/SE 成为共同分析桥梁。,330
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,6,1,missing_insight,175
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,6,2,用 power-law/quasi-sparse target（式 (8)-(9)）连接可学习特征数、噪声 bulk 与 spectral tail；下一段列出四项可核对结果。,175
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,7,1,contribution_list,409
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,7,2,四项主张依次覆盖 noisy phase diagram/optimality、learned spectrum、谱–泛化分解、以及超出 proportional asymptotics 的 SE 数值有效性；第 4 项同时承认证明缺口。,409
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,8,1,scope_boundary,55
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,introduction,8,2,以 “simple network models” 收束主线，再转入按 scaling laws、spectra、AMP/SE、compressed sensing 组织的相关工作。,55
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,1,1,taxonomy,310
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,1,2,按 lazy scaling（kernel、random features、NTK）与 trained linear networks 划分；缺口落在 beyond linear/lazy 的 genuine feature learning。,310
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,2,1,nearest_neighbor_contrast,190
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,2,2,对比 Ren et al. 与 Ben Arous et al.：二者用 sublinear width、orthogonal first-layer、power-law second-layer，本文改用 ERM,190
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,2,3,weight decay,190
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,2,4,noisy targets，并区别 information exponent 与 SGD dynamics。,190
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,3,1,taxonomy,180
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,3,2,spectral literature 从 empirical heavy-tailed eigenvalues、few-step dynamics 到 mean-field convergence；本文定位为 trained-weight spectrum 的 analytic characterization。,180
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,4,1,limitation_of_prior,170
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,4,2,AMP/SE 既有保证依赖 fixed n/d 与 fixed λ；本文明确将 SE 超出 proven regime 的使用标成 heuristic，并以实验支撑。,170
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,5,1,credit_or_foundation,130
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,related_work,5,2,compressed-sensing 工作提供 quasi-sparse ℓp minimax 基础；本文声称扩展到全 regularization/data-scale phase diagram，而非重新包装 kernel 结果。,130
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,1,1,setup_notation,260
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,1,2,式 (1) 定义两层 ERM，式 (2)-(3) 固定 Gaussian covariates、Gaussian label noise、teacher–student target 和 test excess risk。,260
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,2,1,define_component,170
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,2,2,diagonal network（p=d、W=diag(w)、linear、b=0）通过 θ_i=a_iw_i/√d 形成 effective linear predictor，并等价为 LASSO（式 (4)-(5)）。,170
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,3,1,define_component,220
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,3,2,centered quadratic network 用 S=WᵀW/√(pd) 和 Z=(xxᵀ−I_d)/√d 写成 Tr[SZ]，固定模型二层权重为 all-one，训练变为 PSD trace/nuclear-norm matrix sensing（式 (6)-(7)）。,220
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,4,1,setup_notation,175
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,4,2,"target 权重按 θ_i*~N(0,d i^−2γ) 或 rotationally invariant S* 的 √d i^−γ eigenvalues 构造，γ>1/2 保证 square-summability（式 (8)-(9)）。",175
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,5,1,derive,300
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,5,2,"Appendix A.1 用 AM–GM 给出 ℓ2 factorization 的 ℓ1 下界，再用 u_i=sign(θ_i)|θ_i|^{1/2}, w_i=|θ_i|^{1/2} 达到 tightness，闭合 diagonal",300
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,5,3,LASSO 等价（式 (21)-(22)）。,300
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,6,1,derive,230
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,6,2,Appendix A.2 说明 centering 只移除 constant offset，W 的 Frobenius penalty 诱导 tr(S)，并以 matching-covariance GOE measurements 做 matrix-sensing universality replacement。,230
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,7,1,instantiate_algorithm,330
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,7,2,GAMP 迭代（式 (30)-(32)）与 proximal denoisers（式 (33)-(36)）把凸 ERM 固定点接到 state evolution；Theorem 1 追踪 overlaps 与 risk。,330
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,8,1,connect_to_prediction,270
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,8,2,LASSO soft-thresholding（式 (42)）产生 effective noise δ 与 cutoff ε，最终风险由 ν 的 self-consistent equation（式 (46)-(49)）确定。,270
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,9,1,connect_to_experiment,220
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,9,2,quadratic SE 在有限 d 用 M=√q̂ Z,220
iclr-2026-72f24b2e940f,ICLR,oral,foundation_200,method,9,3,m̂S* 的 eigendecomposition、spectral denoiser 和 Monte Carlo overlaps 数值化（式 (218)-(219)）。,220
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,introduction,1,1,context,115
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,introduction,2,1,problem,150
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,introduction,3,1,failure_of_prior_work,130
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,introduction,4,1,missing_insight,55
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,introduction,5,1,core_idea,100
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,introduction,6,1,method_preview,155
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,introduction,7,1,contribution_list,80
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,introduction,8,1,contribution_list,55
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,introduction,9,1,contribution_list,45
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,related_work,1,1,taxonomy,161
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,related_work,1,2,chronology,161
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,related_work,2,1,nearest_neighbor_contrast,120
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,related_work,2,2,gap_creation,120
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,related_work,3,1,taxonomy,90
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,related_work,3,2,credit_or_foundation,90
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,related_work,4,1,nearest_neighbor_contrast,90
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,related_work,5,1,taxonomy,63
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,related_work,5,2,positioning_only,63
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,1,1,setup_notation,80
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,2,1,state_problem,35
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,3,1,explain_mechanism,150
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,4,1,summarize,150
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,5,1,state_problem,145
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,5,2,derive,145
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,6,1,define_component,100
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,7,1,define_component,125
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,7,2,connect_to_prediction,125
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,8,1,connect_to_experiment,150
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,9,1,define_component,170
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,10,1,state_problem,265
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,10,2,derive,265
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,11,1,instantiate_algorithm,150
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,12,1,define_component,115
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,13,1,derive,100
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,13,2,connect_to_prediction,100
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,14,1,instantiate_algorithm,55
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,14,2,connect_to_experiment,55
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,15,1,setup_notation,105
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,15,2,summarize,105
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,16,1,explain_mechanism,185
iclr-2026-9dbde6327464,ICLR,oral,foundation_200,method,17,1,derive,90
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,1,1,context,324
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,1,2,problem,324
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,2,1,problem,399
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,2,2,failure_of_prior_work,399
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,2,3,missing_insight,399
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,3,1,core_idea,185
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,3,2,method_preview,185
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,4,1,contribution_list,180
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,5,1,result_preview,220
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,5,2,scope_boundary,220
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,introduction,5,3,impact_claim,220
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,related_work,1,1,taxonomy,128
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,related_work,1,2,positioning_only,128
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,related_work,1,3,nearest_neighbor_contrast,128
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,related_work,2,1,taxonomy,174
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,related_work,2,2,nearest_neighbor_contrast,174
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,related_work,2,3,limitation_of_prior,174
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,related_work,2,4,gap_creation,174
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,1,1,state_problem,120
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,2,1,define_component,70
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,3,1,define_component,76
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,4,1,define_component,73
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,5,1,setup_notation,135
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,5,2,explain_mechanism,135
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,6,1,define_component,120
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,7,1,explain_mechanism,74
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,7,2,connect_to_prediction,74
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,8,1,instantiate_algorithm,169
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,8,2,contrast_alternative,169
iclr-2026-31327f1d20e6,ICLR,oral,foundation_200,method,8,3,connect_to_experiment,169
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,1,1,context,260
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,2,1,problem,260
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,2,2,failure_of_prior_work,260
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,3,1,contribution_list,160
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,4,1,method_preview,240
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,4,2,theory_preview,240
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,5,1,missing_insight,130
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,5,2,core_idea,130
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,6,1,theory_preview,150
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,6,2,scope_boundary,150
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,7,1,scope_boundary,160
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,7,2,core_idea,160
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,8,1,result_preview,180
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,8,2,experimental_setup,180
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,introduction,9,1,roadmap,75
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,related_work,1,1,taxonomy,260
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,related_work,1,2,limitation_of_prior,260
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,related_work,2,1,credit_or_foundation,150
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,related_work,2,2,nearest_neighbor_contrast,150
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,related_work,3,1,nearest_neighbor_contrast,95
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,related_work,4,1,nearest_neighbor_contrast,150
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,related_work,4,2,limitation_of_prior,150
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,1,1,setup_notation: SMAT causal decoder and activations,145
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,2,1,derive: log n scaled attention,105
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,3,1,"define_component: embeddings, output argmax, length-preserving map",115
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,4,1,define_component: C-RASP grammar and structural semantics,245
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,5,1,explain_mechanism: count-valued terms,180
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,6,1,define_component: RPE relation and restricted counts,180
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,7,1,contrast_alternative: parameter-free RPE abstraction,125
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,8,1,setup_notation: CoT token alphabet and acceptance,180
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,9,1,instantiate_algorithm: switch rules and autoregressive generation,220
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,10,1,connect_to_prediction: C-RASP-to-SMAT expressiveness,135
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,11,1,state_complexity: length-generalizable learnability definition,220
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,12,1,derive: RPE hypothesis class and guarantee,180
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,13,1,setup_notation: deterministic k-counter machine,250
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,14,1,"define_component: configurations, guards, transition closure",250
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,15,1,derive: Parikh image and counter initialization,240
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,16,1,instantiate_algorithm: CoT rules simulate CM transitions,310
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,17,1,give_intuition: parity example,250
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,18,1,state_problem: NoPE arbitrary-language boundary,130
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,19,1,"derive: β, μ, σ input encoding",420
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,20,1,define_component: fixed task-independent RPE,150
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,21,1,instantiate_algorithm: Phase I marker construction,380
iclr-2026-8015e8f6dc9a,ICLR,oral,foundation_200,method,22,1,instantiate_algorithm: Phase II CM simulation and Example 2,280
iclr-2026-9ba8184b9ae8,ICLR,oral,foundation_200,introduction,1,1,context: rich environments determine what agents observe/do and dominate end-to-end latency,124
iclr-2026-9ba8184b9ae8,ICLR,oral,foundation_200,introduction,2,1,problem: Table 1 makes single-run duration concrete across four environments,83
iclr-2026-9ba8184b9ae8,ICLR,oral,foundation_200,introduction,3,1,failure_of_prior_work: inherently sequential API calls serialize progress,39
