paper_id,conference,analysis_stratum,kind,label,page,module,placement,width,purpose,caption_words,caption_moves,caption_headline_bold,caption_self_contained,caption_main_finding,types,panels,series,legend_items,annotations,data_marks_estimate,complexity,font_family,font_family_class,font_size_min,font_size_median,font_size_max,font_weight,font_style,typography_provenance,typography_confidence,color_mode,color_count,palette_hex,color_provenance,redundant_encoding,grayscale_safe,rendering,x_scale,y_scale,grid,legend_present,legend_placement,shared_legend,direct_labels,marker_types,line_styles,hatching,reference_lines,uncertainty_display,line_width_pt,table_rows,table_columns,table_header_levels,table_row_groups,decimal_precision,table_rules,highlighting,table_uncertainty,table_uncertainty_modes
icml-2026-26bfc642d651,ICML,oral,table,Table 4,8,ablation,main,single_column,ablation|robustness|main_comparison,28,title|setup|comparison|main_finding,0,1,1,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,8.5,8.5,9.0,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,9,5,1,3,3,booktabs,bold,No uncertainty; Avg columns are unweighted means over 12 tasks.,point_only_or_undefined
icml-2026-26bfc642d651,ICML,oral,table,Table 5,8,results,main,single_column,efficiency_cost|main_comparison|reproduction,42,title|setup|uncertainty_definition|main_finding,0,1,1,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,8.5,8.5,9.0,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,3,3,1,0,,booktabs,none,"No uncertainty; 10 warmup and 30 measured updates on one A100-40GB GPU, with step time in seconds and peak memory in MB.",point_only_or_undefined
icml-2026-26bfc642d651,ICML,oral,table,Table 6,26,appendix,appendix,single_column,experimental_design|dataset|reproduction,8,title,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,8.5,8.5,9.0,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,14,3,1,2,0,booktabs,bold,"No uncertainty; counts are split sizes, with “–” for not applicable train/eval cells.",point_only_or_undefined
icml-2026-26bfc642d651,ICML,oral,table,Table 7,26,appendix,appendix,page_width,experimental_design|reproduction,7,title,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,8.0,8.0,8.5,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,15,3,1,0,,booktabs,none,"No uncertainty; values are shared configuration settings, including ε∈{3,6}, δ=10⁻⁵, C=1.0 and seed 42.",point_only_or_undefined
icml-2026-26bfc642d651,ICML,oral,table,Table 8,27,appendix,appendix,double_column,experimental_design|reproduction|main_comparison,4,title,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern math,times_like_serif,8.0,8.0,8.5,bold,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,6,5,1,0,,booktabs,none,No uncertainty; learning rates are scientific-notation hyperparameters and the Supplementary column contains optional ratio/“–” entries.,point_only_or_undefined
icml-2026-2b0091abd25f,ICML,oral,figure,Figure 1,1,abstract,main,page_width,headline|method_interface|main_comparison,46,title|setup|comparison,0,0,0,pipeline|bar|conceptual_diagram,4,2,0,20,20,4,Times|Nimbus Roman No9 L|Nimbus Mon L|Font Awesome,times_like_serif,5.0,8.0,12.0,regular|medium|bold,roman|italic|monospace,mixed,medium,mixed,8,#FFF0D6|#F6EDFF|#FFDAC2|#C7656D|#B6ACB9|#E3E3ED|#FFF5DC|#000000,rendered_estimate,0,0,mixed,categorical,linear,y,0,,False,1,0,2,0,0,none,1.0,,,,,,,,,
icml-2026-2b0091abd25f,ICML,oral,figure,Figure 2,4,method,main,page_width,method_interface|theory_mechanism,44,title|setup|comparison,0,0,0,qualitative_grid|conceptual_diagram,4,4,0,25,0,4,Segoe UI|Consolas|Font Awesome,other_or_unknown,5.0,8.0,10.0,regular|semibold|bold,roman|monospace,pdf_object,high,mixed,10,#1D4ED8|#C2410C|#EFF6FF|#FFF7ED|#374151|#1E40AF|#9A3412|#FFFFFF|#F3F4F6|#FEF2F2,rendered_estimate,1,1,vector,none,none,none,0,,False,1,4,2,0,0,none,1.0,,,,,,,,,
icml-2026-2b0091abd25f,ICML,oral,figure,Figure 3,5,method,main,page_width,method_interface|experimental_design|dataset,8,title,0,0,0,pipeline|conceptual_diagram,1,7,0,20,0,4,Times|Nimbus Roman No9 L|Font Awesome,times_like_serif,5.0,8.0,12.0,regular|bold,roman|italic,pdf_object,high,categorical,10,#FF8D23|#69D1C3|#5F9CF8|#FFD388|#FFBC5D|#FF8C00|#FFEAD6|#D9F2EE|#FFEDB5|#ACCDFF,rendered_estimate,1,0,vector,none,none,none,0,,False,1,0,1,0,0,none,1.0,,,,,,,,,
icml-2026-2b0091abd25f,ICML,oral,figure,Figure 4,10,results,main,page_width,headline|efficiency_cost,45,title|setup|main_finding,1,0,1,line|scatter,1,4,4,0,24,3,DejaVu Serif|DejaVu Sans|DejaVu Sans Oblique,sans_serif,8.0,10.0,12.0,regular|medium,roman|italic,pdf_object,high,categorical,4,#1F77B4|#D62728|#B0B0B0|#FFFFFF,rendered_estimate,1,1,vector,log,linear,both,1,inside lower-right,False,0,2,2,0,0,none,1.5,,,,,,,,,
icml-2026-2b0091abd25f,ICML,oral,figure,Figure 5,16,appendix,appendix,page_width,method_interface|reproduction,16,title|setup,0,0,0,other,2,1,0,0,0,2,Nimbus Roman No9 L|Nimbus Mon L,times_like_serif,9.0,9.0,10.0,regular|bold,roman|monospace,pdf_object,high,grayscale,3,#999999|#F9F9F9|#000000,rendered_estimate,1,1,vector,none,none,none,0,,False,0,0,1,0,0,none,1.0,,,,,,,,,
icml-2026-2b0091abd25f,ICML,oral,figure,Figure 6,17,appendix,appendix,single_column,method_interface|reproduction,8,title,0,0,0,other,1,1,0,0,0,2,Nimbus Roman No9 L|Nimbus Mon L|Computer Modern Math,times_like_serif,9.0,9.0,10.0,regular|bold,roman|monospace,pdf_object,high,grayscale,3,#999999|#F9F9F9|#000000,rendered_estimate,1,1,vector,none,none,none,0,,False,1,0,1,0,0,none,1.0,,,,,,,,,
icml-2026-2b0091abd25f,ICML,oral,figure,Figure 7,18,appendix,appendix,single_column,method_interface|reproduction,9,title,0,0,0,other,1,1,0,0,0,2,Nimbus Roman No9 L|Nimbus Mon L|Computer Modern Math,times_like_serif,9.0,9.0,10.0,regular|bold,roman|monospace,pdf_object,high,grayscale,3,#999999|#F9F9F9|#000000,rendered_estimate,1,1,vector,none,none,none,0,,False,1,0,1,0,0,none,1.0,,,,,,,,,
icml-2026-2b0091abd25f,ICML,oral,table,Table 1,7,results,main,page_width,headline|main_comparison|ablation|robustness,56,title|setup|comparison|main_finding,0,0,1,table,1,,,,,,Nimbus Roman No9 L|Computer Modern Roman|Computer Modern Math,times_like_serif,6.974,6.974,6.974,mixed,,pdf_object,high,mixed,,,,,,,,,,,,,,,,,,,,13,5,1,2,1,partial_grid,bold|cell_color,所有行是 SWE-V 点估计；正文说明结果平均 4 runs，但表格没有行级 SD/SE、区间、失败计数或分母。Kimi-Dev 的约 46.0 行由 †/‡ 之外的估计标记单独说明。,repeat_count_only|point_only_or_undefined
icml-2026-2b0091abd25f,ICML,oral,table,Table 2,8,results,main,page_width,main_comparison|robustness,18,title|setup|comparison,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern Roman|Computer Modern Math,times_like_serif,6.974,6.974,6.974,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,12,6,1,4,1,partial_grid,bold,跨论文结果以 SWE-V 点估计呈现，没有统一运行次数、误差、任务分母、成本或失败值；caption 仅说明代表性 agentic scaffolds。,point_only_or_undefined
icml-2026-2b0091abd25f,ICML,oral,table,Table 3,9,results,main,page_width,main_comparison|robustness|experimental_design,33,title|setup|encoding_key,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Computer Modern Roman|Computer Modern Math,times_like_serif,6.974,6.974,6.974,mixed,,pdf_object,high,mixed,,,,,,,,,,,,,,,,,,,,6,7,2,2,,partial_grid,text_color,每个 benchmark 只报告 Base、MT Mix 和 Δ 点估计，没有样本数、任务级失败计数、重复、误差或区间。,point_only_or_undefined
icml-2026-2b0091abd25f,ICML,oral,table,Table 4,9,ablation,main,page_width,ablation|mechanism|main_comparison,47,title|setup|encoding_key|comparison|main_finding,0,0,1,table,1,,,,,,Nimbus Roman No9 L|Computer Modern Roman|Computer Modern Math,times_like_serif,6.974,6.974,6.974,mixed,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,5,5,2,2,1,partial_grid,bold,zero-shot 与 SFT 消融均以单个 SWE-V 点估计展示；没有重复、误差、任务分母或失败值。,point_only_or_undefined
icml-2026-32a8402c370d,ICML,oral,figure,Figure 1,3,theory_mechanism,main,page_width,headline|main_comparison|theory_mechanism,51,title|setup|comparison,0,0,0,line,2,2,0,3,200,3,DejaVu Sans|DejaVu Sans Oblique|TimesNewRomanPSMT|Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.0,13.0,26.0,regular|medium,roman|italic,mixed,high,mixed,4,#2F7DB7|#FF0000|#F4CACA|#808080,rendered_estimate,0,0,vector,linear,linear,both,0,,False,1,1,2,0,1,none,2.0,,,,,,,,,
icml-2026-32a8402c370d,ICML,oral,figure,Figure 2,4,theory_mechanism,main,page_width,theory_mechanism|method_interface,35,title|setup|encoding_key,0,1,0,conceptual_diagram|other,3,,0,8,20,3,Cambria Math|Computer Modern Roman|Computer Modern Italic|Nimbus Roman No9 L,times_like_serif,7.0,14.0,19.0,regular|medium,roman|italic,mixed,high,mixed,4,#000000|#C00000|#7F7F7F|#FFFFFF,rendered_estimate,0,0,mixed,none,none,none,0,,False,1,2,3,0,0,none,2.0,,,,,,,,,
icml-2026-32a8402c370d,ICML,oral,figure,Figure 3,5,normal_form_dynamics,main,page_width,headline|method_interface|theory_mechanism|qualitative_evidence,94,title|setup|encoding_key|comparison,0,1,0,qualitative_grid|other,3,9,0,12,30,3,DejaVu Sans|DejaVu Sans Oblique|Nimbus Roman No9 L|Computer Modern math,times_like_serif,8.0,14.0,16.0,regular|medium,roman|italic,mixed,high,mixed,5,#1F77B4|#FF7F0E|#2CA02C|#FF0000|#808080,source_exact,1,0,vector,linear,linear,both,0,,False,1,1,1,0,0,none,2.0,,,,,,,,,
icml-2026-32a8402c370d,ICML,oral,figure,Figure 4,8,extensive_form_results,main,page_width,headline|main_comparison|efficiency_cost,56,title|setup|comparison|abbreviation_definition,0,1,0,line,5,6,6,5,3000,4,DejaVu Sans|DejaVu Sans Oblique|Computer Modern Roman|Nimbus Roman No9 L,times_like_serif,7.0,10.0,13.0,regular|medium,roman|italic,mixed,high,categorical,6,#1F77B4|#FF7F0E|#2CA02C|#D62728|#8C564B|#9467BD,rendered_estimate,0,0,vector,linear,linear,both,1,top centered shared legend,True,0,0,1,0,0,none,1.0,,,,,,,,,
icml-2026-32a8402c370d,ICML,oral,figure,Figure 5,12,appendix_bmp_diagnostic,appendix,page_width,theory_mechanism|robustness,30,title|setup|comparison,0,0,0,line,2,2,0,3,200,3,DejaVu Sans|DejaVu Sans Oblique|TimesNewRomanPSMT|Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.0,13.0,26.0,regular|medium,roman|italic,mixed,high,mixed,4,#2F7DB7|#FF0000|#F4CACA|#808080,rendered_estimate,0,0,vector,linear,linear,both,0,,False,1,1,2,0,1,none,2.0,,,,,,,,,
icml-2026-32a8402c370d,ICML,oral,figure,Figure 6,13,appendix_normal_form_comparison,appendix,page_width,main_comparison|robustness|theory_mechanism,19,title|comparison|uncertainty_definition,0,0,0,line,2,4,4,4,2000,3,DejaVu Sans|DejaVu Sans Oblique|Computer Modern Roman|Nimbus Roman No9 L,times_like_serif,7.0,11.0,17.0,regular|medium,roman|italic,mixed,high,categorical,5,#1F77B4|#FF7F0E|#2CA02C|#D62728|#BDBDBD,rendered_estimate,0,0,vector,log,linear,both,1,lower-left in each panel,False,0,0,1,0,0,band,1.0,,,,,,,,,
icml-2026-32a8402c370d,ICML,oral,figure,Figure 7,13,appendix_mu_trajectory_grid,appendix,page_width,mechanism|robustness|qualitative_evidence,35,title|setup|comparison,0,1,0,qualitative_grid|other,8,24,0,32,40,5,DejaVu Sans|DejaVu Sans Oblique|Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.0,11.0,17.0,regular|medium,roman|italic,mixed,high,mixed,5,#1F77B4|#FF7F0E|#2CA02C|#FF0000|#808080,source_exact,1,0,vector,linear,linear,both,0,,False,1,1,1,0,0,none,2.0,,,,,,,,,
icml-2026-32a8402c370d,ICML,oral,figure,Figure 8,14,appendix_mu_sensitivity,appendix,page_width,robustness|efficiency_cost|mechanism,17,title|setup|comparison,0,0,0,line,2,5,5,4,2000,3,DejaVu Sans|DejaVu Sans Oblique|Nimbus Roman No9 L|Computer Modern math,times_like_serif,7.0,12.0,18.0,regular|medium,roman|italic,mixed,high,categorical,5,#1F77B4|#FF7F0E|#2CA02C|#D62728|#9467BD,rendered_estimate,0,0,vector,log,linear,both,1,lower-left in each panel,False,0,0,1,0,0,none,1.0,,,,,,,,,
icml-2026-32a8402c370d,ICML,oral,figure,Figure 9,15,appendix_extensive_form_cfr,appendix,page_width,main_comparison|efficiency_cost|robustness,41,title|setup|comparison,0,1,0,line,5,6,6,5,3000,4,DejaVu Sans|DejaVu Sans Oblique|Computer Modern Roman|Nimbus Roman No9 L,times_like_serif,7.0,11.0,17.0,regular|medium,roman|italic,mixed,high,categorical,6,#1F77B4|#FF7F0E|#2CA02C|#D62728|#8C564B|#E377C2,rendered_estimate,0,0,vector,linear,linear,both,1,top centered shared legend,True,0,0,1,0,0,none,1.0,,,,,,,,,
icml-2026-32a8402c370d,ICML,oral,table,Table 1,12,appendix_bmp_setup,appendix,inset,experimental_design|theory_mechanism|dataset,6,title,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Nimbus Roman No9 L Italic|Computer Modern Roman|Computer Modern math,times_like_serif,10.0,10.0,10.0,medium,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,2,2,1,0,2,booktabs,none,None; payoff entries are deterministic matrix values.,unclassified
icml-2026-32a8402c370d,ICML,oral,table,Table 2,13,appendix_brps_setup,appendix,inset,experimental_design|theory_mechanism|dataset,6,title,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Nimbus Roman No9 L Italic|Computer Modern Roman|Computer Modern math,times_like_serif,10.0,10.0,10.0,medium,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,3,3,1,0,0,booktabs,none,None; payoff entries are deterministic integer matrix values.,unclassified
icml-2026-32a8402c370d,ICML,oral,table,Table 3,13,appendix_m_ne_setup,appendix,inset,experimental_design|theory_mechanism|dataset,6,title,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Nimbus Roman No9 L Italic|Computer Modern Roman|Computer Modern math,times_like_serif,10.0,10.0,10.0,medium,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,5,5,1,0,0,booktabs,none,None; payoff entries are deterministic integer matrix values.,unclassified
icml-2026-32a8402c370d,ICML,oral,table,Table 4,15,appendix_extensive_form_hyperparameters,appendix,single_column,experimental_design|reproduction|dataset,3,title,0,0,0,table,1,,,,,,Nimbus Roman No9 L|Nimbus Roman No9 L Italic|Computer Modern Roman|Computer Modern math,times_like_serif,10.0,10.0,10.0,medium,,pdf_object,high,grayscale,,,,,,,,,,,,,,,,,,,,30,4,1,5,4,partial_grid,none,"None; η and μ are selected hyperparameters, not estimates. A dash marks μ as not applicable for the unperturbed baseline algorithms.",unclassified
icml-2026-422971fda9c0,ICML,oral,figure,Figure 1,2,introduction,main,page_width,headline|method_interface|experimental_design,67,title|setup|encoding_key|comparison|main_finding,0,1,1,conceptual_diagram|pipeline|bar,3,4,4,16,28,4,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math|Nimbus MonL,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,mixed,6,#8FA6D8|#F2A47D|#73CCB5|#B8A8E1|#9E9E9E|#FFFFFF,rendered_estimate,1,0,vector,categorical,linear,none,1,below,True,1,,2,0,4,error_bar,0.9,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 2,4,ablation,main,page_width,main_comparison|ablation|mechanism,71,title|setup|comparison|main_finding|uncertainty_definition|appendix_pointer,0,1,1,bar,5,8,2,10,48,4,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,8,#B8A8E1|#F2A47D|#73CCB5|#E6A8BF|#8FA6D8|#D9B26F|#A7D5B1|#9E9E9E,rendered_estimate,0,0,vector,categorical,linear,none,1,below,True,0,,1,0,5,none,0.9,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 3,5,ablation,main,page_width,main_comparison|ablation|mechanism,40,title|comparison|main_finding|uncertainty_definition|appendix_pointer,0,1,1,bar,4,4,4,8,48,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,4,#8FA6D8|#F2A47D|#73CCB5|#9E9E9E,rendered_estimate,0,0,vector,categorical,linear,none,1,below,True,0,,4,0,4,none,0.9,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 4,5,results,main,page_width,main_comparison|efficiency_cost,57,title|setup|encoding_key|comparison|main_finding,0,1,1,line|scatter,6,5,4,12,90,5,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,4,#8FA6D8|#F2A47D|#73CCB5|#9E9E9E,rendered_estimate,1,0,mixed,linear,linear,none,1,below,True,0,3,3,0,6,none,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 5,6,results,main,page_width,headline|main_comparison|efficiency_cost,95,title|setup|encoding_key|comparison|main_finding,0,1,1,line|scatter,9,4,4,18,180,5,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,4,#8FA6D8|#F2A47D|#73CCB5|#9E9E9E,rendered_estimate,1,0,vector,linear,linear,none,1,below,True,0,3,3,0,9,none,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 6,7,results,main,page_width,main_comparison|mechanism,69,title|setup|encoding_key|comparison|main_finding,0,1,1,bar,5,4,4,10,48,4,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,4,#8FA6D8|#F2A47D|#73CCB5|#9E9E9E,rendered_estimate,1,0,vector,categorical,linear,none,1,below,True,0,,4,0,5,error_bar,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 7,7,results,main,single_column,main_comparison|headline,30,title|setup|comparison|main_finding|appendix_pointer,0,1,1,line|scatter,1,2,2,2,8,2,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,2,#8FA6D8|#9E9E9E,rendered_estimate,1,1,vector,categorical,linear,y,1,upper_left,False,0,1,2,0,1,none,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 8,8,results,main,single_column,main_comparison|efficiency_cost|mechanism,44,title|setup|encoding_key|comparison|main_finding,0,1,1,scatter,2,2,4,6,16,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,2,#F2A47D|#8FA6D8,rendered_estimate,1,0,vector,linear,linear,none,1,below,True,0,,2,0,2,none,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 9,14,appendix/B procedural data descriptions,appendix,page_width,method_interface|qualitative_evidence|dataset,87,title|setup|encoding_key,0,1,0,qualitative_grid|image_montage,2,,0,14,28,4,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,6,#B8A8E1|#F2A47D|#73CCB5|#8FA6D8|#4D4D4D|#F2D27B,rendered_estimate,1,0,mixed,none,none,none,0,,False,1,,0,0,0,none,,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 10,18,appendix/F.1 attention entropy analysis,appendix,page_width,mechanism|ablation,14,title|setup|encoding_key|main_finding,0,1,1,heatmap,4,,1,34,32,4,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,diverging,3,#3B528B|#F7F7F7|#D95F6A,rendered_estimate,1,0,mixed,categorical,categorical,none,1,right,True,0,,1,0,0,none,,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 11,19,appendix/F.1 attention entropy analysis,appendix,page_width,mechanism|ablation|main_comparison,42,title|setup|comparison|main_finding|uncertainty_definition,0,1,1,bar,4,4,4,8,16,4,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,4,#8FA6D8|#73CCB5|#F2A47D|#9E9E9E,rendered_estimate,0,0,vector,categorical,linear,none,1,below,True,0,,4,0,4,error_bar,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 12,20,appendix/F.1 attention entropy analysis,appendix,single_column,mechanism|ablation,38,title|setup|comparison|main_finding|uncertainty_definition,0,1,1,bar,1,2,2,2,4,2,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,2,#F2A47D|#8FA6D8,rendered_estimate,1,1,vector,categorical,linear,none,1,below,False,0,,1,0,0,error_bar,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 13,20,appendix/F.2 weight perturbation controls,appendix,single_column,mechanism|ablation|robustness,37,title|comparison|main_finding,0,1,1,bar,3,3,3,6,9,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,3,#8FA6D8|#F2A47D|#9E9E9E,rendered_estimate,1,0,vector,categorical,linear,none,1,below,True,0,,3,0,3,none,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 14,20,appendix/F.2 weight perturbation controls,appendix,single_column,mechanism|robustness|ablation,35,title|comparison|main_finding,0,1,1,line|scatter,1,3,3,4,12,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,4,#8FA6D8|#73CCB5|#F2A47D|#9E9E9E,rendered_estimate,1,0,vector,linear,linear,none,1,below,True,0,3,2,0,1,none,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 15,21,appendix/G procedural data hyperparameter grid search,appendix,page_width,robustness|experimental_design,50,title|setup|encoding_key,0,1,0,heatmap,14,,2,22,168,5,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,sequential,4,#3B528B|#21918C|#5EC962|#FDE725,rendered_estimate,1,0,mixed,categorical,categorical,none,1,right,True,1,,0,0,0,none,,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 16,21,appendix/G procedural data hyperparameter grid search,appendix,page_width,robustness|experimental_design,43,title|setup|encoding_key,0,1,0,heatmap,4,,2,10,48,4,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,sequential,4,#3B528B|#21918C|#5EC962|#FDE725,rendered_estimate,1,0,mixed,categorical,categorical,none,1,right,True,1,,0,0,0,none,,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 17,22,appendix/H longer sequences,appendix,single_column,robustness|efficiency_cost,32,title|comparison|main_finding,0,1,1,heatmap,3,,1,6,45,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,sequential,4,#3B528B|#21918C|#5EC962|#FDE725,rendered_estimate,1,0,mixed,categorical,categorical,none,1,right,True,1,,0,0,0,none,,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 18,22,appendix/I transferability analysis,appendix,single_column,mechanism|robustness,41,title|comparison|main_finding,0,1,1,scatter|line,1,3,3,2,30,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,3,#8FA6D8|#73CCB5|#F2A47D,rendered_estimate,1,0,vector,linear,linear,none,1,below,False,0,3,3,0,0,none,0.9,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 19,22,appendix/J vocabulary size,appendix,single_column,robustness|experimental_design,27,title|comparison|main_finding,0,1,1,line|scatter,1,3,3,2,15,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,3,#8FA6D8|#73CCB5|#F2A47D,rendered_estimate,1,0,vector,categorical,linear,none,1,below,False,0,3,3,0,0,none,0.9,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 20,23,appendix/K weight decay ablation,appendix,single_column,ablation|robustness|mechanism,32,title|comparison|main_finding,0,1,1,bar,2,4,4,4,12,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,4,#8FA6D8|#F2A47D|#73CCB5|#9E9E9E,rendered_estimate,0,0,vector,categorical,linear,none,1,below,True,0,,4,0,2,none,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 21,27,appendix/N.2 semantic data — code completion,appendix,single_column,main_comparison|mechanism,44,title|setup|comparison|main_finding|appendix_pointer,0,1,1,bar,3,4,4,6,12,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,4,#8FA6D8|#F2A47D|#73CCB5|#9E9E9E,rendered_estimate,0,0,vector,categorical,linear,none,1,below,True,0,,4,0,3,error_bar,1.0,,,,,,,,,
icml-2026-422971fda9c0,ICML,oral,figure,Figure 22,28,appendix/N.2 semantic data — BLiMP,appendix,single_column,main_comparison|mechanism,33,title|setup|comparison|main_finding,0,1,1,bar,3,4,4,6,12,3,Nimbus Roman No9 L|Nimbus Sans L|Computer Modern math,times_like_serif,5.0,7.0,10.0,regular|bold,roman|italic|monospace|small_caps,mixed,medium,categorical,4,#8FA6D8|#F2A47D|#73CCB5|#9E9E9E,rendered_estimate,0,0,vector,categorical,linear,none,1,below,True,0,,4,0,3,error_bar,1.0,,,,,,,,,
