paper_id,conference,analysis_stratum,kind,label,page,placement,caption_start,x0,top,x1,bottom,caption_fonts,caption_size_median
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 7,18,appendix,Statisticsofpairwisedatainthe,318.391,375.806,356.925,385.769,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 8,18,appendix,StatisticsofpairwisedataintheFRA-Figure9:StatisticsofpairwisedataintheFRA-,111.446,556.092,146.448,566.055,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 9,18,appendix,StatisticsofpairwisedataintheFRA-,318.391,556.092,353.393,566.055,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 10,19,appendix,Rouge-Lscoredistributionamongtworandomlysampledaspectsfromthetrainingset.A,108.0,329.285,148.583,339.248,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 11,19,appendix,Rouge-Lscoredistributionamongarandomlysampledaspectfromthetrainingsetand,108.0,633.36,149.648,643.323,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 11,21,appendix,Aspectgeneralizationperformanceevaluatedacrosstwodimensions:ContextualGeneral-,107.691,81.722,144.69,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 12,22,appendix,"SelectingAspectsandsamplecountsintheTrainingSet,FRA-ID,FRAUAs-OOD,and",107.691,101.631,145.585,111.594,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 13,23,appendix,ThedefinitionandsourceofUniversalAspects(UAs).(Part1),160.861,81.722,197.972,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 14,24,appendix,ThedefinitionandsourceofUniversalAspects(UAs).(Part2),160.861,100.247,197.972,110.21,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 15,25,appendix,ThedefinitionandsourceofUniversalAspects(UAs).(Part3),160.861,83.761,197.972,93.724,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 16,26,appendix,ThedefinitionandsourceofUniversalAspects(UAs).(Part4),160.861,88.517,197.972,98.48,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 17,27,appendix,ThedefinitionandsourceofTask-specificAspects(TAs).(Part1),154.684,92.324,191.795,102.287,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 18,28,appendix,ThedefinitionandsourceofTask-specificAspects(TAs).(Part2),154.684,103.738,191.795,113.701,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 19,29,appendix,ThedefinitionandsourceofTask-specificAspects(TAs).(Part3),154.684,81.722,191.795,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 20,30,appendix,ThedefinitionandsourceofTask-specificAspects(TAs).(Part4),154.684,94.086,191.795,104.049,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 21,31,appendix,ThedefinitionandsourceofTask-specificAspects(TAs).(Part5),154.684,91.415,191.795,101.378,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 22,32,appendix,ThedefinitionandsourceofTask-specificAspects(TAs).(Part6),154.684,81.722,191.795,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 23,33,appendix,ThedefinitionandsourceofTask-specificAspects(TAs).(Part7),154.684,96.045,191.795,106.008,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 24,34,appendix,Aspectsusedbyevaluatorsinthebenchmarkevaluations.(Part1),154.594,160.408,191.705,170.371,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 25,35,appendix,Aspectsusedbyevaluatorsinthebenchmarkevaluations.(Part2),154.594,134.621,191.705,144.584,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 26,36,appendix,Aspectsusedbyevaluatorsinthemata-benchmarkevaluations.(Part3),143.252,122.413,180.363,132.376,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 27,37,appendix,Aspectsusedbyevaluatorsinthebenchmarkevaluations.(Part4),154.594,142.848,191.705,152.811,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 12,38,appendix,ComparisononFRA-IDandFRA-ID-H.ThetopshowsalignmentwithGPT-4ousing,108.0,348.715,150.121,358.678,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 28,38,appendix,"AverageaccuracyonFRA-IDandFRA-ID-H,separatedbyUAsandTAs.Averageaccuracy",107.691,410.236,143.708,420.199,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 13,39,appendix,ComparisononFRAUAs-OODtoevaluatethegeneralizationinUAs.,145.165,224.181,186.4,234.144,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 29,39,appendix,Theresultsofaverageaccuracyon,325.492,365.949,362.65,375.912,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 30,39,appendix,EvaluationasMLLM-as-a-JudgeforIGtask.Weevaluatebaselinesacrossthreebench-,107.691,540.46,145.554,550.423,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 14,40,appendix,ComparisonofUFEval-72BonFRA-IDandFRA-ID-H.Thetopshowsalignmentwith,108.0,473.445,149.494,483.408,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 31,40,appendix,EvaluationasMLLM-as-a-JudgeforIUtasks.Weevaluatebaselinesacrossthreebench-,107.691,557.198,145.19,567.161,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 15,41,appendix,ComparisonofUFEval-72BonFRA-OODandFRA-OOD-H.Theblue-coloredaspects,108.0,415.196,149.349,425.159,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 32,41,appendix,EvaluationasMLLM-as-a-JudgeforNLGtask.,190.693,478.957,227.804,488.92,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 33,42,appendix,ThespecificexperimentalresultsoftheIGtaskintheFRA-IDareusedtoevaluate,107.691,93.551,146.672,103.514,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 34,42,appendix,ThespecificexperimentalresultsoftheITIGtaskintheFRA-IDareusedtoevaluate,107.691,299.683,146.113,309.646,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 35,42,appendix,ThespecificexperimentalresultsoftheIGtaskintheFRA-ID-Hareusedtoevaluate,107.691,542.973,146.042,552.936,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 36,43,appendix,ThespecificexperimentalresultsoftheNLGtaskintheFRA-IDareusedtoevaluate,107.691,108.758,146.072,118.721,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 37,43,appendix,ThespecificexperimentalresultsoftheIUtaskintheFRA-IDareusedtoevaluate,107.691,432.581,146.672,442.544,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 38,44,appendix,ThespecificexperimentalresultsoftheITIGtaskintheFRA-ID-Hareusedtoevaluate,107.691,102.753,145.466,112.716,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 39,44,appendix,ThespecificexperimentalresultsoftheNLGtaskintheFRA-ID-Hareusedtoevaluate,107.691,396.873,145.402,406.836,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 40,45,appendix,ThespecificexperimentalresultsoftheITIGtaskintheFRA-OODareusedtoevaluate,107.691,113.416,145.402,123.379,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 41,45,appendix,ThespecificexperimentalresultsoftheIUtaskintheFRA-ID-Hareusedtoevaluate,107.691,385.76,146.042,395.723,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 42,46,appendix,ThespecificexperimentalresultsoftheITIGtaskintheFRA-OOD-Hareusedtoevaluate,107.691,84.814,144.349,94.777,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 43,46,appendix,ThespecificexperimentalresultsoftheIGtaskintheFRA-OODareusedtoevaluate,107.691,298.866,146.011,308.829,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 44,46,appendix,ThespecificexperimentalresultsoftheIGtaskintheFRA-OOD-Hareusedtoevaluate,107.691,519.825,145.291,529.788,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 45,47,appendix,ThespecificexperimentalresultsoftheNLGtaskintheFRA-OODareusedtoevaluate,107.691,113.54,145.338,123.503,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 46,47,appendix,ThespecificexperimentalresultsoftheIUtaskintheFRA-OODareusedtoevaluate,107.691,471.458,146.011,481.421,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 47,48,appendix,ThespecificexperimentalresultsoftheNLGtaskintheFRA-OOD-Hareusedtoevaluate,107.691,113.54,144.302,123.503,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 48,48,appendix,ThespecificexperimentalresultsoftheIUtaskintheFRA-OOD-Hareusedtoevaluate,107.691,471.458,145.291,481.421,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 49,49,appendix,ComprehensiveresultsonMLLM-as-a-Judge.*:TheresultsforGPT-4VandLLaVA-Critic,107.691,86.734,143.796,96.697,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 50,49,appendix,Thespecificexperimentalresultsofmulti-aspectassessmentlearningintheIUtasks.,116.483,297.514,153.594,307.477,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 51,49,appendix,Thespecificexperimentalresultsofmulti-aspectassessmentlearningintheIGtasks.,116.483,459.993,153.594,469.956,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 52,49,appendix,Thespecificexperimentalresultsofmulti-aspectassessmentlearningintheITIGtasks.,111.781,606.809,148.892,616.772,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 16,50,appendix,TheannotationuserinterfaceforlabelingthehumanscoresonTAs.,148.642,688.86,189.877,698.823,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 17,51,appendix,TheannotationuserinterfaceforlabelingthehumanscoresonUAs.,147.825,568.258,189.06,578.221,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 53,51,appendix,InterAnnotatorAgreementofeachTable54:InterAnnotatorAgreementofeach,111.239,638.848,149.478,648.811,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 54,51,appendix,InterAnnotatorAgreementofeach,314.023,638.848,352.262,648.811,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 18,52,appendix,Boxplotsofaspect-levelIAAonFRA-ID-HandFRA-OOD-H.,156.621,453.636,197.856,463.599,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 55,52,appendix,DetailedInter-AnnotatorAgreement(IAA)valuesforFRA-ID-H.,154.42,466.587,191.531,476.55,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 56,53,appendix,DetailedInter-AnnotatorAgreement(IAA)valuesforFRA-OOD-H.,148.886,81.722,185.997,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 57,54,appendix,StatisticsofAspect-levelCorrelation,212.203,86.557,249.314,96.52,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 19,54,appendix,HeatmapofKendall’sTau(τ)correlationsbetweenevaluationaspectsacrossdifferent,108.0,702.969,150.141,712.932,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 20,55,appendix,HeatmapofKendall’sTau(τ)correlationsbetweenevaluationaspectsacrossdifferent,108.0,670.397,150.141,680.36,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 21,56,appendix,HeatmapofKendall’sTau(τ)correlationsbetweenevaluationaspectsacrossdifferent,108.0,670.372,150.141,680.335,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 22,57,appendix,HeatmapofKendall’sTau(τ)correlationsbetweenevaluationaspectsacrossdifferent,108.0,669.554,150.141,679.517,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 58,59,appendix,TheprompttemplateisusedtoevaluateUAsformulti-imageoutputs.,146.316,143.406,183.427,153.369,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 59,59,appendix,TheprompttemplateisusedtoevaluateTAsintheNLGtasks.,160.557,386.318,197.668,396.281,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 60,60,appendix,TheprompttemplateisusedtoevaluateTAsintheIUtasks.,165.538,81.722,202.649,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 61,60,appendix,TheprompttemplateisusedtoevaluateTAsintheIGtasks.,165.538,359.485,202.649,369.448,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 62,61,appendix,TheprompttemplatesforGPT-4otogeneratefeedbackforhuman-annotatedscores.,117.852,84.015,154.963,93.978,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 63,61,appendix,TheprompttemplateisusedtoevaluateUAsfortextoutput.,165.209,328.083,202.32,338.046,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 64,61,appendix,TheprompttemplateisusedtoevaluateUAsforimageoutput.,160.432,549.281,197.543,559.244,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 65,62,appendix,TheprompttemplateforTAsinITIGtaskwithinput.,179.122,81.722,216.233,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 66,62,appendix,TheprompttemplateforTAsinITIGtaskwithoutinput.,172.756,405.636,209.867,415.599,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 67,63,appendix,"AnexampleofcomparingthefeedbackgeneratedbyUFEval,ThemisandGPT-4ointitle",107.691,140.951,144.626,150.914,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 68,64,appendix,"AnexampleofcomparingthefeedbackgeneratedbyUFEval,LLaVA-Critic,andGPT-4o",107.691,85.518,144.636,95.481,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 69,65,appendix,"AnexampleofcomparingthefeedbackgeneratedbyUFEval,Claude-3.5andGPT-4oin",107.691,81.722,145.014,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 70,66,appendix,"AnexampleofcomparingthefeedbackgeneratedbyUFEval,Qwen2VL-72BandGPT-4o",107.691,155.973,144.274,165.936,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 71,67,appendix,"AnexampleofcomparingthefeedbackgeneratedbyUFEval,Qwen2VL-72BandGPT-4o",107.691,113.257,144.274,123.22,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 72,68,appendix,"AnexampleofcomparingthefeedbackgeneratedbyUFEval,Qwen2VL-72BandGPT-4o",107.691,97.038,144.274,107.001,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 73,69,appendix,"AnexampleofcomparingthefeedbackgeneratedbyUFEval,GPT-4oandQwen2VL-72B",107.691,126.191,144.274,136.154,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 74,70,appendix,"AnexampleofcomparingthefeedbackgeneratedbyUFEval,GPT-4oandClaude-3.5in",107.691,117.289,145.014,127.252,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,table,Table 75,71,appendix,"AnexampleofcomparingthefeedbackgeneratedbyUFEval,GPT-4oandQwen2VL-72B",107.691,117.289,144.274,127.252,NimbusRomNo9L-Regu,9.963
iclr-2026-d930d9c23cc7,ICLR,oral,figure,Figure 36,72,appendix,Imagegenerationqualitativecomparisonusingdifferentpreferencedatasets.,131.72,340.701,172.955,350.664,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,figure,Figure 1,5,main,Distributionofearlycorrectanswerdetectionduringdecodingprocess..Histograms,108.0,358.901,144.483,368.864,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,figure,Figure 2,6,main,Decodingdynamicsacrossallpositionsbasedonmaximum-probabilitypredictions.,108.0,270.751,144.543,280.714,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,figure,Figure 3,6,main,AnillustrationoftheProphet’searly-commit-decodingmechanism.(a)Standardfull-step,108.0,568.471,144.164,578.434,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,table,Table 1,8,main,BenchmarkresultsonLLaDA-8B-InstructandDream-7B-Instruct.WereportAccuracy,108.0,81.722,141.016,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,table,Table 2,9,main,ComparisonbetweenProphetandaccelerationbaselinesonGSM8K.,150.599,541.911,182.728,551.874,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,table,Table 3,10,main,Ablationstudyonstepbudgetandremaskingstrategy..(a)Accuracyvs.stepbudgetun-,108.0,81.722,139.741,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,table,Table 4,10,main,SensitivitytoblocklengthonGSM8K(semi-autoregressiveupdates).Prophetisless,108.0,206.553,141.325,216.516,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,figure,Figure 4,16,appendix,Distributionofearlycorrectanswerdetectionduringdecodingprocess.Histograms,108.0,358.884,144.662,368.847,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,table,Table 5,17,appendix,QualitativeAnalysis:DecodingDynamics.Visualizationofthedecodingtrajectoryfor,108.0,81.722,140.578,91.685,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,figure,Figure 5,17,appendix,Distributionofthe“LastChangeStep”forincorrectanswers.Theright-skeweddistribu-,108.0,594.582,144.493,604.545,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,table,Table 6,19,appendix,Configurationsusedinourruns.Wekeeponlyparametersrelevanttoourmethod:base,108.0,172.78,140.279,182.743,NimbusRomNo9L-Regu,9.963
iclr-2026-d99017a21fe7,ICLR,oral,table,Table 7,19,appendix,ComparisonofthresholdschedulesonGSM8K(LLaDA-8B).,165.319,573.765,197.448,583.728,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,figure,Figure 1,2,main,Theoverallframeworkofourwork.Ourkeycontributionsare:(1)aunifiedtheoretical,108.0,196.389,144.762,206.352,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,figure,Figure 2,3,main,Thebiasedpositionalestimate,108.0,706.772,143.835,716.735,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,figure,Figure 3,6,main,ThecumulativescalingfactorsofdifferentRoPEextensionmethodsacrossvarying,108.0,390.322,145.449,400.285,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,table,Table 1,7,main,Perplexityscoresonproofpiledatasetacrossdifferentmodels.Thebestandsecond-best,108.0,138.241,140.737,148.204,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,figure,Figure 4,7,main,"IntheNeedle-IN-A-Haystacktest,MrRoPE-Pro(right)effectivelyextendsLLaMA3-8B’s",108.0,708.935,143.985,718.898,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,table,Table 2,8,main,RetrievalscoresonRULERbenchmarkacrossall13subtasks.,164.188,266.115,196.317,276.078,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,table,Table 3,8,main,"LongcontextperformancecomparisononInfinite-Bench.Ineachsubset,werandomly",108.0,520.072,141.076,530.035,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,figure,Figure 5,9,main,"Thecosinesumoftherotationanglesineachdimension,measuringtheabilitytogive",108.0,217.766,145.041,227.729,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,figure,Figure 6,9,main,"Middle-partialattentionscoreonextendedcontextwindows.Foreachrelativeposition,",108.0,629.249,144.822,639.212,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,figure,Figure 7,14,appendix,LLama3-8B-InstructPPLscoretestedon128Kcontextwindowacrossdifferentα/βset-,108.0,627.437,144.513,637.4,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,figure,Figure 8,15,appendix,Qwen2.5-3B-InstructPPLscoretestedon128Kcontextwindowacrossdifferentα/β,108.0,253.263,145.639,263.226,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,table,Table 4,15,appendix,PerplexityscoresofLLaMA2-7B-chat-hfonproofpiledataset.Thebestandsecondbest,108.0,411.429,140.657,421.392,NimbusRomNo9L-Regu,9.963
iclr-2026-dba10825e0af,ICLR,oral,table,Table 5,16,appendix,ResultesofLLaMA3-8B-InstructandQwen2.5-3B-InstructonLongBenchV2dataset.,108.0,90.808,141.813,100.771,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,figure,Figure 1,9,main,Optimalacceptanceratesfromni.i.ddraftswithtop-ksamplingwithnwithtarget/draft,108.0,267.236,144.685,277.199,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,table,Table 1,9,main,"AverageLlama-3solvetimes(ms/token)overk,n,forthefivei.i.d.OTLPsolvers.General",107.691,460.488,139.519,470.451,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,table,Table 2,10,main,"Bestacceptanceratesforbaselinesolvers(generalLP)andours(max-flow,optimized",107.691,224.114,141.286,234.077,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,figure,Figure 2,29,appendix,Comparisonofi.i.d.versusgreedyacceptanceratesforGemma-227B/2Bacrossvarious,108.0,332.82,144.461,342.783,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,figure,Figure 3,29,appendix,Comparisonofi.i.d.versusgreedyacceptanceratesforLlama-370B/8Bacrossvarious,108.0,706.099,145.009,716.062,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,table,Table 3,30,appendix,"AverageGemma-2solvetimes(ms/token)overk,n,forthefivei.i.d.OTLPsolvers.General",107.691,269.723,139.031,279.686,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,figure,Figure 4,30,appendix,Optimalacceptanceratesfromni.i.ddraftswithtop-ksamplingwithnwiththetarget/draft,108.0,696.845,143.363,706.808,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,figure,Figure 5,31,appendix,Solvetimesandfailureratesofglobalresolutionwithτ=10−4(Gemma-227B/2B)for,108.0,644.571,144.721,654.534,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,table,Table 4,32,appendix,Blockefficiency(numberofdecodedtokenspercalltotargetmodel)inandwalltimespeedup,107.691,273.058,138.865,283.021,NimbusRomNo9L-Regu,9.963
iclr-2026-dc06dcfe9933,ICLR,oral,table,Table 5,33,appendix,Extendingglobalresolutiontothreenon-i.i.d.draftingregimes.Yesmeanstheextensionis,107.691,527.948,139.67,537.911,NimbusRomNo9L-Regu,9.963
iclr-2026-ddc69d973093,ICLR,oral,table,Table 1,3,main,"Summaryofpriorcertifiedunlearningnotionsandper-examplelossassumptions,compared",107.691,327.387,139.4,337.35,NimbusRomNo9L-Regu,9.963
iclr-2026-ddc69d973093,ICLR,oral,figure,Figure 1,8,main,Comparisonofunlearnedestimatorsonnewtestdata:meanGED(with3SDerrorbars),108.0,677.953,144.731,687.916,NimbusRomNo9L-Regu,9.963
iclr-2026-ddc69d973093,ICLR,oral,figure,Figure 2,9,main,ComparisonofGED(plottedinlogscale)acrossdifferentvaluesofεforLaplacenoise(in,108.0,387.762,143.723,397.725,NimbusRomNo9L-Regu,9.963
iclr-2026-ddc69d973093,ICLR,oral,figure,Figure 3,9,main,ComparisonofmeanGED(with3SDerrorbars)acrosstheunlearningsizem(bothinlog,108.0,616.199,143.667,626.162,NimbusRomNo9L-Regu,9.963
iclr-2026-ddc69d973093,ICLR,oral,figure,Figure 4,10,main,ComparisonofmeanGEDandUED(with3SDerrorbars)acrossthedimensionpwhen,108.0,199.518,144.461,209.481,NimbusRomNo9L-Regu,9.963
iclr-2026-ddc69d973093,ICLR,oral,figure,Figure 5,10,main,ComparisonofmeanGED(with3SDerrorbars)acrossεfor(left)low-dimensionalMNIST,108.0,462.495,143.158,472.458,NimbusRomNo9L-Regu,9.963
iclr-2026-ddc69d973093,ICLR,oral,figure,Figure 6,33,appendix,Comparisononunlearneddata:meanUED(with3SDerrorbars)ontheunlearnedset,108.0,592.96,144.999,602.923,NimbusRomNo9L-Regu,9.963
iclr-2026-ddc69d973093,ICLR,oral,figure,Figure 7,34,appendix,Comparisonofthedifferenceinnegativeloglikelihoodontherequestedremovalset,108.0,347.027,145.802,356.99,NimbusRomNo9L-Regu,9.963
iclr-2026-ddc69d973093,ICLR,oral,figure,Figure 8,34,appendix,ComparisonofUED(plottedinlogscale)acrosstheunlearningsizem(plottedinlog,108.0,685.971,145.385,695.934,NimbusRomNo9L-Regu,9.963
