paper_id,repository,source_path,suffix,tools,hex_colors,figsizes_inches,font_sizes_pt,line_widths_pt,alpha_values,marker_literals,style_literals,dpi_values,uses_grid,uses_legend,uses_errorbar,uses_fill_between,uses_log_axis,uses_booktabs,uses_resizebox,uses_small_font,export_formats
iclr-2026-963229d0140f,stepfun-ai/NextStep-1,evals/gen_images/oneig_bench.py,.py,pandas,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-963229d0140f,stepfun-ai/NextStep-1,evals/gen_images/wise_gen.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-9800a26d2608,Rezaei-Parham/Synthetic-Selection,Synthetic Experiments/covariance_scaling.py,.py,matplotlib|seaborn,,6x5,26|14,6,0.25|0.6|0.3,o,whitegrid,300,1,1,0,1,0,0,0,0,
iclr-2026-9800a26d2608,Rezaei-Parham/Synthetic-Selection,Synthetic Experiments/mean_alignment.py,.py,matplotlib|seaborn,,6x5,26|14,6,0.25|0.6|0.3,o,whitegrid,300,1,1,0,1,0,0,0,0,
iclr-2026-9800a26d2608,Rezaei-Parham/Synthetic-Selection,Synthetic Experiments/ns_growth.py,.py,matplotlib|seaborn,,6x5,26|14,6,0.25|0.6|0.3,o,whitegrid,300,1,1,0,1,0,0,0,0,
iclr-2026-99e6f2b9fab2,dingdongwang/EmotionThinker,EmotionCoT/pipeline/api_call.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-99e6f2b9fab2,dingdongwang/EmotionThinker,EmotionCoT/pipeline/prosody_features.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-99e6f2b9fab2,dingdongwang/EmotionThinker,EmotionCoT/pipeline/prosody_labeling.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-9ba8184b9ae8,naimengye/speculative-action,chess-game/plot.py,.py,matplotlib,#2E86AB|#4CAF50|#A23B72|#F18F01,10x8,14|18|12|13|9|16|15,0.8|1.5,0.5|1.0|0.85|0.7|0.8|0.3,o,-,300,1,1,1,0,0,0,0,0,
iclr-2026-9ba8184b9ae8,naimengye/speculative-action,chess-game/textarena/envs/TwoDollar/roles/non_enforceable/public_figure.json,.json,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-9ba8184b9ae8,naimengye/speculative-action,e-commerce/tau-bench/analysis_static_combine.ipynb,.ipynb,matplotlib,,8x6,18|16|15,2,0.4|0.6,o,--|-,,1,1,1,0,1,0,0,0,
iclr-2026-9ba8184b9ae8,naimengye/speculative-action,hotpotqa/run_metrics/agent_gpt-4_top1/trajs_gpt-4.1-nano/6/metrics.json,.json,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-9ba8184b9ae8,naimengye/speculative-action,hotpotqa/run_metrics/agent_gpt-4_top3/trajs_gpt-5-nano/1248/metrics.json,.json,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-9ba8184b9ae8,naimengye/speculative-action,hotpotqa/run_metrics/agent_gpt-4_top3/trajs_gpt-5-nano/1267/metrics.json,.json,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-9ba8184b9ae8,naimengye/speculative-action,os-tuning/scripts/plot_use_case.py,.py,matplotlib,#5DADE2|#85C1E9|#E74C3C,13.2x4.0|7.0x3.8|12x4.8,8,2.2|2.4|1.0,0.3,x,--,200,1,1,0,0,1,0,0,0,
iclr-2026-9ba8184b9ae8,naimengye/speculative-action,os-tuning/tests/test_plotting.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-9d74a65ca00d,JingzheShi/NLPCtlScalingAndBounds,NaturalLanguage/Measuring/draw_CEvsPCA/draw_IntrinsicDim.py,.py,matplotlib,,,,,,,:|--,250|300,0,1,0,0,0,0,0,0,svg
iclr-2026-9d74a65ca00d,JingzheShi/NLPCtlScalingAndBounds,NaturalLanguage/Measuring/draw_CEvsPCA/draw_SumLogEigval.py,.py,matplotlib|seaborn|pandas,,12x10,15|18,,,,:,250|300,0,1,0,0,0,0,0,0,svg
iclr-2026-9d74a65ca00d,JingzheShi/NLPCtlScalingAndBounds,SyntheticDataset/task_definition.json,.json,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,CauKer.ipynb,.ipynb,matplotlib|graphviz,,10x3,,,0.1|1.0|10.0,,,,1,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,CauKer.py,.py,graphviz,,,,,0.1|1.0|10.0,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/evaluation/results/seasonal_naive_results.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/figures/zero_shot-agg_scaled_score.svg,.svg,matplotlib,#000000|#1b86ba|#424242|#444444|#666666|#6e8857|#731d6f|#cccccc|#e36149|#ffffff,,,,,,fill: #ffffff|stroke: #000000; stroke-width: 0.8|fill: #666666|fill: none; stroke: #424242; stroke-width: 2.25; stroke-linecap: square|fill: none; stroke: #000000; stroke-linejoin: miter; stroke-linecap: square|fill: #444444|fill: #1b86ba; opacity: 0.8|fill: #e36149; opacity: 0.8|fill: #731d6f; opacity: 0.8|fill: #6e8857; opacity: 0.8|fill: #ffffff; opacity: 0.8; stroke: #cccccc; stroke-linejoin: miter,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/scripts/evaluation/configs/in-domain.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/scripts/evaluation/configs/zero-shot.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/scripts/evaluation/results/chronos-t5-base-in-domain.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/scripts/evaluation/results/chronos-t5-base-zero-shot.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/scripts/evaluation/results/chronos-t5-mini-in-domain.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/scripts/evaluation/results/chronos-t5-mini-zero-shot.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/scripts/evaluation/results/seasonal-naive-in-domain.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a58db1cc65db,ShifengXIE/CauKer,Models/Chronos/scripts/evaluation/results/seasonal-naive-zero-shot.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,ECG_Classification_anonymous/presentation/table/results.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,ECG_Classification_anonymous/report/table/ablation_study.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,ECG_Classification_anonymous/report/table/results.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,ECG_Classification_anonymous/report/table/results_full.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,1,
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,ECG_Classification_anonymous/scripts/plot_pau.py,.py,matplotlib,,,,,,,,,1,0,0,0,0,0,0,0,
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,HuBERT_ECG_anonymous/figures/ecg_umap.ipynb,.ipynb,matplotlib|seaborn|plotly|pandas,,8x10,20,,,,,300,0,0,0,0,0,0,0,0,png
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,HuBERT_ECG_anonymous/figures/plot.ipynb,.ipynb,matplotlib|seaborn|pandas,,12x8|6x8|10x10|10x8|18x6|40x10|20x5|15x5,12|20|15|13|11|22|14|6|23|18,1.25|0.5,0.7|0.2|0.5,,whitegrid|--,300,1,1,0,1,0,0,0,0,pdf|svg
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,bridge_position_selector.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,bridge_position_selector_utils.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-a60437a1dcad,chenqi-li/BioX-Bridge,train_bridge.py,.py,matplotlib|seaborn|pandas,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-aa041113be40,https://arxiv.org/abs/2603.08104,00README.json,.json,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-aa041113be40,https://arxiv.org/abs/2603.08104,iclr2026_conference.sty,.sty,,,,,,,,,,0,0,0,0,0,0,0,1,
iclr-2026-aa041113be40,https://arxiv.org/abs/2603.08104,iclr2026_conference.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-aa041113be40,bigglesworthnotacat/LLM-Steg,qualitative_res_gpt.ipynb,.ipynb,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-aa041113be40,bigglesworthnotacat/LLM-Steg,qualitative_res_llama.ipynb,.ipynb,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-aa041113be40,https://arxiv.org/abs/2603.08104,section/Appendix.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,1,
iclr-2026-aa041113be40,https://arxiv.org/abs/2603.08104,section/Experiment.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-aa041113be40,https://arxiv.org/abs/2603.08104,section/Introduction.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-aa041113be40,https://arxiv.org/abs/2603.08104,section/Method.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-ab553a040c74,negrinho/sane_tikz,examples/transformer.py,.py,,,,,3.0,0.75|0.6,,,,0,0,0,0,0,0,0,0,
iclr-2026-ab553a040c74,negrinho/sane_tikz,examples/transformer.tex,.tex,tikz|latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-af6a7ff26bd9,Tongyi-ConvAI/Qwen-Character,Character-GenRM-NLHF/verl/verl/trainer/config/evaluation.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-af6a7ff26bd9,Tongyi-ConvAI/Qwen-Character,Character-GenRM/inference/PROMPTS.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-af6a7ff26bd9,Tongyi-ConvAI/Qwen-Character,Character-GenRM/prototype_learning/proto_knn_scaler.py,.py,pandas,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-af6a7ff26bd9,Tongyi-ConvAI/Qwen-Character,Character-GenRM/prototype_learning/scaling_with_proto.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-af6a7ff26bd9,Tongyi-ConvAI/Qwen-Character,CharacterRL-iStar/recipe/r1/config/evaluation.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-af6a7ff26bd9,Tongyi-ConvAI/Qwen-Character,CharacterRL-iStar/verl/trainer/config/evaluation.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-af6a7ff26bd9,Tongyi-ConvAI/Qwen-Character,EIBench/code/training/verl/trainer/config/evaluation.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-b879ca6dd1a4,rbetser/InfoNCE-induces-Gaussian-distribution,cifar10_resnet18/diagnostics.py,.py,,,,,,0.05,,,,0,0,0,0,0,0,0,0,
iclr-2026-b879ca6dd1a4,rbetser/InfoNCE-induces-Gaussian-distribution,cifar10_resnet18/train_contrastive.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-b879ca6dd1a4,rbetser/InfoNCE-induces-Gaussian-distribution,cifar10_resnet18/train_supervised.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-b879ca6dd1a4,rbetser/InfoNCE-induces-Gaussian-distribution,run_single_gmm.py,.py,,,,,,0.05,,,,0,0,0,0,0,0,0,0,
iclr-2026-b879ca6dd1a4,rbetser/InfoNCE-induces-Gaussian-distribution,run_single_laplace.py,.py,,,,,,0.05,,,,0,0,0,0,0,0,0,0,
iclr-2026-b93abeea95e9,facebookresearch/meta-agents-research-environments,gaia2-cli/assets/high-level-system-diagram.svg,.svg,,#1F2937|#4B5563|#6B7280|#9CA3AF|#BBF7D0|#BFDBFE|#E5E7EB|#EFF6FF|#F0FDF4|#F3F4F6|#F9FAFB|#FBCFE8|#FCE7F3|#FED7AA|#FFF7ED,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-bdf44f310e82,ToyotaResearchInstitute/diffmpc,benchmarking/imitation-learning/plot_IL_results.ipynb,.ipynb,matplotlib,,12x8|10x5,12,2,0.2,,--,,0,1,0,1,0,0,0,0,
iclr-2026-bdf44f310e82,ToyotaResearchInstitute/diffmpc,benchmarking/imitation-learning/plot_expert_data.py,.py,matplotlib,,,,,,,,,1,0,0,0,0,0,0,0,
iclr-2026-bdf44f310e82,ToyotaResearchInstitute/diffmpc,benchmarking/reinforcement-learning/warm_start_plot.py,.py,matplotlib,,12x3,16,2,0.2,,,,1,0,0,1,1,0,0,0,
iclr-2026-be5b1d259689,YennNing/MC-Search,src/agent_launch.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-be5b1d259689,YennNing/MC-Search,src/eval_launch.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-be5b1d259689,YennNing/MC-Search,src/gemini/mc_search_agent.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-be5b1d259689,YennNing/MC-Search,src/gemini/mc_search_evaluate.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,figures/appendix/delta/delta_figures.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,figures/appendix/domains/domains.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,figures/appendix/full_wm/para.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,figures/appendix/leakage/leakage.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,figures/appendix/number_queries/n_queries.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,figures/appendix/para/para.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,figures/eval/53/stealth.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,figures/main/main_figure.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,tables/appendix/cost_breakdown.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,tables/fingerprint_effectiveness.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,tables/robustness_evaluation.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,0,
iclr-2026-c6856f20a2f5,https://arxiv.org/abs/2505.16723,tables/robustness_evaluation_adversarial.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,0,
iclr-2026-d2112f671397,rainarit/metamergen,crop_fix_images.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-d8ed6882cb29,rmovva/wimhf,paper/dataset_sweep.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-db71b40c7495,zhangbaijin/LVLMs-Saliency,src/FastV/inference/plot_inefficient_attention.py,.py,matplotlib|seaborn|plotly,,5x5,3,,,,,400,0,0,0,0,0,0,0,0,
iclr-2026-db71b40c7495,zhangbaijin/LVLMs-Saliency,src/FastV/llava-hf/transformers/utils/check_table.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-db71b40c7495,zhangbaijin/LVLMs-Saliency,src/LLaVA/llava/eval/eval_gpt_review_visual.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-db71b40c7495,zhangbaijin/LVLMs-Saliency,src/LLaVA/llava/eval/generate_webpage_data_from_table.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-db71b40c7495,zhangbaijin/LVLMs-Saliency,src/transformers/examples/pytorch/benchmarking/plot_csv_file.py,.py,matplotlib,,,,,,,,,0,1,0,0,1,0,0,0,
iclr-2026-db71b40c7495,zhangbaijin/LVLMs-Saliency,src/transformers/src/transformers/dependency_versions_table.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-db71b40c7495,zhangbaijin/LVLMs-Saliency,src/transformers/utils/check_table.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-db71b40c7495,zhangbaijin/LVLMs-Saliency,transformers-main/examples/legacy/benchmarking/plot_csv_file.py,.py,matplotlib,,,,,,,,,0,1,0,0,1,0,0,0,
iclr-2026-db71b40c7495,zhangbaijin/LVLMs-Saliency,transformers-main/utils/check_table.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-dba10825e0af,mattian7/mrRoPE,analysis/fourier.py,.py,matplotlib,#318aca,,,,,o,-,,0,0,0,0,0,0,0,0,png
iclr-2026-dba10825e0af,mattian7/mrRoPE,output/draw.py,.py,matplotlib|pandas,,10x6,,,,,,300,1,1,0,0,0,0,0,0,png
iclr-2026-dba10825e0af,mattian7/mrRoPE,output/longbench-llama10.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-dba10825e0af,mattian7/mrRoPE,output/longbench-llama16.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-dba10825e0af,mattian7/mrRoPE,output/proofpile-long-small-radix.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-dba10825e0af,mattian7/mrRoPE,output/proofpile-long-small-yarn.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-dba10825e0af,mattian7/mrRoPE,scaled_rope/LlamaYaRNRadix.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_accuracy_cross_comparison.py,.py,matplotlib|pandas,#1f77b4|#ff7f0e,12x8,16|18,2,0.8|0.3|0.5,,--,300,1,1,0,0,0,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_both_metrics_per_model.py,.py,matplotlib|pandas,#1f77b4|#ff7f0e,9x7,20|18|16,4|2,0.8|0.2|0.7|0.3,o|s,:,,1,1,0,1,1,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_combined_deceptive_behavior_with_ci.py,.py,matplotlib|pandas,,14x10,20|18,3,0.8|0.2|0.3,,,,1,1,0,1,1,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_combined_mean_analysis_with_ci.py,.py,matplotlib|pandas,,12x8,16|18|10,2,0.8|0.2|0.3|0.5,,--|round,,1,1,0,1,1,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_deceptive_behavior_with_ci.py,.py,matplotlib|pandas,#1f77b4|#2ca02c|#ff7f0e,9x7,18|20|22|16,3,0.8|0.2|0.3,,,300,1,1,0,1,1,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_deceptive_intention_with_ci.py,.py,matplotlib|pandas,#1f77b4|#2ca02c|#ff7f0e,9x7,18|16,3|2,0.8|0.2|0.3|0.7,,"round,pad=0.3|:",,1,1,0,1,1,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_followup_length.py,.py,matplotlib|pandas,,14x10,20|22|16,3|2,0.9|0.3|0.7,,--,300,1,1,0,1,1,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_integral_behavior_intention_2d.py,.py,matplotlib|pandas,,16x14,28|18|20,1.5|0.8|1.2|3|2.5|2,0.9|0.6|0.4|0.7|0.3|1.0,*,"round,pad=0.5|round,pad=0.4|->|--|:",,1,1,0,0,0,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_linked_vs_broken_diff.py,.py,matplotlib|pandas,,12x8,16|18,2,0.8|0.3|0.5,,--,,1,1,0,0,0,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_linked_vs_broken_diff_with_ci.py,.py,matplotlib|pandas,,12x8,16|18,2,0.8|0.2|0.3|0.5,,--,300,1,1,0,1,1,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_local_vs_api_geomean_comparison.py,.py,matplotlib|pandas,#1f77b4|#ff7f0e,12x8,16|18,2,0.8|0.2|0.3|0.7,,:,,1,1,0,1,1,0,0,0,
iclr-2026-dc7ecb0275a2,Xtra-Computing/LLM-Deception,src/summary/plot_temp_gap.py,.py,matplotlib|pandas,#4ECDC4|#FF6B6B,8x8,18|20|14,3,0.2|0.3,o|s,,,1,1,0,1,0,0,0,0,
iclr-2026-dedfde9d7c99,yix8/VisualPlanning,evaluation/visual_planning_evaluator.py,.py,matplotlib,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-df25bb895158,mit-han-lab/lpd,orders/group_sizes_lookup.json,.json,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-df25bb895158,mit-han-lab/lpd,orders/lpd_order.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-df25bb895158,mit-han-lab/lpd,orders/run_lpd_order.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-e17153a60ea0,juweipku/CoCo,tSNE.py,.py,matplotlib,,,,,,.,,,0,0,0,0,0,0,0,0,
iclr-2026-e7ef44128dd8,vsitzmann/xfactor-nvs,vggt/utils/visual_track.py,.py,matplotlib,,,,,,,,,1,0,0,0,0,0,0,0,
iclr-2026-e7ef44128dd8,vsitzmann/xfactor-nvs,vggt/visual_utils.py,.py,matplotlib,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,paper.tex,.tex,plotly|latex,#0071bc,,,,,,,,0,0,0,0,0,1,1,1,
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,tables/tab_a1.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,0,
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,tables/tab_blindvisual.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,0,
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,tables/tab_part4_1.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,0,1,
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,tables/tab_part4_2.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,1,
iclr-2026-eb4983c11917,https://arxiv.org/abs/2509.26625,tables/tab_sec5_large.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,0,
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,examples/wan2.1_causal_forcing/predict_t2v_stream.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,examples/wan2.1_self_forcing/predict_t2v_stream.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,scripts/wan2.1_causal_forcing/train_causal_dmd.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,scripts/wan2.1_self_forcing/train_distill.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,videox_fun/models/wan_transformer3d_self_forcing.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f448909bdd66,aigc-apps/VideoX-Fun,videox_fun/pipeline/pipeline_wan_self_forcing.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,src/utils/robot_model.py,.py,plotly,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,tests/plotly/FK/visualize_dataset.py,.py,plotly,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,tests/plotly/FK/visualize_model.py,.py,plotly,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,tests/plotly/Motion/visualize_dataset.py,.py,plotly,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,tests/plotly/Motion/visualize_model.py,.py,plotly,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,tests/plotly/Motion/visualize_saved_dataset.py,.py,plotly,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8c3d1a8ada1,mzhmxzh/RodriguesNetwork,tests/plotly/visualize_robot_model.py,.py,plotly,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,open_thoughts_3/dcft/data_strategies/Stratos/contamination_analysis.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,open_thoughts_3/dcft/data_strategies/Stratos/repeated-sampling-hard/analysis.py,.py,matplotlib|pandas,,15x6,,2,0.3,o,,,1,1,0,0,0,0,0,0,
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,open_thoughts_3/dcft/data_strategies/Stratos/repeated-sampling-hard/analysis_overlaid.py,.py,matplotlib|pandas,,12x6,,2,0.3,o,,,1,1,0,0,0,0,0,0,
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,open_thoughts_3/dcft/data_strategies/_FIG1_Comparison/generate_scaling.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-f8f364a44221,open-thoughts/open-thoughts,open_thoughts_3/dcft/data_strategies/s1_and_LIMO/s1-plots.py,.py,matplotlib,,14x8|14x14,,,0.5|0.7,,,,0,1,0,0,0,0,0,0,
